stat,Dis,crop,year,sea,prod,met,Unnamed: 7,Unnamed: 8,Unnamed: 9
Tamil Nadu,Erode,Ginger,2007,whole_year,14,Hectare,267.0,Tonnes,19.07142857
Tamil Nadu,Kanniyakumari,Ginger,2007,whole_year,15,Hectare,286.0,Tonnes,19.06666667
Tamil Nadu,Krishnagiri,Ginger,2007,whole_year,1,Hectare,19.0,Tonnes,19.0
Tamil Nadu,Thanjavur,Ginger,2007,whole_year,3,Hectare,57.0,Tonnes,19.0
Tamil Nadu,The Nilgiris,Ginger,2007,whole_year,588,Hectare,11194.0,Tonnes,19.03741497
Tamil Nadu,Vellore,Ginger,2007,whole_year,1,Hectare,19.0,Tonnes,19.0
Tamil Nadu,Coimbatore,Gram,2007,whole_year,5245,Hectare,3887.0,Tonnes,0.741086749
Tamil Nadu,Dharmapuri,Gram,2007,whole_year,270,Hectare,39.0,Tonnes,0.144444444
Tamil Nadu,Dindigul,Gram,2007,whole_year,782,Hectare,396.0,Tonnes,0.506393862
Tamil Nadu,Erode,Gram,2007,whole_year,21,Hectare,16.0,Tonnes,0.761904762
Tamil Nadu,Kanchipuram,Gram,2007,whole_year,4,Hectare,3.0,Tonnes,0.75
Tamil Nadu,Karur,Gram,2007,whole_year,7,Hectare,5.0,Tonnes,0.714285714
Tamil Nadu,Krishnagiri,Gram,2007,whole_year,9,Hectare,1.0,Tonnes,0.111111111
Tamil Nadu,Madurai,Gram,2007,whole_year,91,Hectare,55.0,Tonnes,0.604395604
Tamil Nadu,Namakkal,Gram,2007,whole_year,5,Hectare,2.0,Tonnes,0.4
Tamil Nadu,Perambalur,Gram,2007,whole_year,15,Hectare,14.0,Tonnes,0.933333333
Tamil Nadu,Pudukkottai,Gram,2007,whole_year,1,Hectare,1.0,Tonnes,1.0
Tamil Nadu,Salem,Gram,2007,whole_year,3,Hectare,1.0,Tonnes,0.333333333
Tamil Nadu,Thanjavur,Gram,2007,whole_year,9,Hectare,6.0,Tonnes,0.666666667
Tamil Nadu,Thoothukudi,Gram,2007,whole_year,55,Hectare,27.0,Tonnes,0.490909091
Tamil Nadu,Tiruchirappalli,Gram,2007,whole_year,49,Hectare,29.0,Tonnes,0.591836735
Tamil Nadu,Tirunelveli,Gram,2007,whole_year,2,Hectare,2.0,Tonnes,1.0
Tamil Nadu,Tiruvannamalai,Gram,2007,whole_year,7,Hectare,2.0,Tonnes,0.285714286
Tamil Nadu,Vellore,Gram,2007,whole_year,35,Hectare,14.0,Tonnes,0.4
Tamil Nadu,Villupuram,Gram,2007,whole_year,31,Hectare,7.0,Tonnes,0.225806452
Tamil Nadu,Virudhunagar,Gram,2007,whole_year,159,Hectare,80.0,Tonnes,0.503144654
Tamil Nadu,Coimbatore,Groundnut,2007,whole_year,14944,Hectare,28061.0,Tonnes,1.877743576
Tamil Nadu,Cuddalore,Groundnut,2007,whole_year,16307,Hectare,30250.0,Tonnes,1.855031582
Tamil Nadu,Dharmapuri,Groundnut,2007,whole_year,13910,Hectare,31745.0,Tonnes,2.2821711
Tamil Nadu,Dindigul,Groundnut,2007,whole_year,14744,Hectare,32483.0,Tonnes,2.203133478
Tamil Nadu,Erode,Groundnut,2007,whole_year,31416,Hectare,50544.0,Tonnes,1.608861727
Tamil Nadu,Kanchipuram,Groundnut,2007,whole_year,21863,Hectare,65522.0,Tonnes,2.996935462
Tamil Nadu,Kanniyakumari,Groundnut,2007,whole_year,39,Hectare,64.0,Tonnes,1.641025641
Tamil Nadu,Karur,Groundnut,2007,whole_year,6212,Hectare,14161.0,Tonnes,2.27962009
Tamil Nadu,Krishnagiri,Groundnut,2007,whole_year,16805,Hectare,35449.0,Tonnes,2.109431717
Tamil Nadu,Madurai,Groundnut,2007,whole_year,4687,Hectare,8769.0,Tonnes,1.870919565
Tamil Nadu,Nagapattinam,Groundnut,2007,whole_year,4109,Hectare,8155.0,Tonnes,1.984667802
Tamil Nadu,Namakkal,Groundnut,2007,whole_year,34324,Hectare,56984.0,Tonnes,1.660179466
Tamil Nadu,Perambalur,Groundnut,2007,whole_year,22003,Hectare,28310.0,Tonnes,1.286642731
Tamil Nadu,Pudukkottai,Groundnut,2007,whole_year,23596,Hectare,28042.0,Tonnes,1.188421766
Tamil Nadu,Ramanathapuram,Groundnut,2007,whole_year,6111,Hectare,4712.0,Tonnes,0.771068565
Tamil Nadu,Salem,Groundnut,2007,whole_year,24559,Hectare,35747.0,Tonnes,1.455556008
Tamil Nadu,Sivaganga,Groundnut,2007,whole_year,5212,Hectare,4370.0,Tonnes,0.838449731
Tamil Nadu,Thanjavur,Groundnut,2007,whole_year,15950,Hectare,22555.0,Tonnes,1.414106583
Tamil Nadu,Theni,Groundnut,2007,whole_year,1899,Hectare,3743.0,Tonnes,1.971037388
Tamil Nadu,Thiruvallur,Groundnut,2007,whole_year,16141,Hectare,56173.0,Tonnes,3.480143733
Tamil Nadu,Thiruvarur,Groundnut,2007,whole_year,7888,Hectare,17349.0,Tonnes,2.199416836
Tamil Nadu,Thoothukudi,Groundnut,2007,whole_year,1701,Hectare,2716.0,Tonnes,1.596707819
Tamil Nadu,Tiruchirappalli,Groundnut,2007,whole_year,14113,Hectare,26045.0,Tonnes,1.845461631
Tamil Nadu,Tirunelveli,Groundnut,2007,whole_year,3060,Hectare,5406.0,Tonnes,1.766666667
Tamil Nadu,Tiruvannamalai,Groundnut,2007,whole_year,95738,Hectare,204788.0,Tonnes,2.139046147
Tamil Nadu,Vellore,Groundnut,2007,whole_year,54871,Hectare,103454.0,Tonnes,1.885403947
Tamil Nadu,Villupuram,Groundnut,2007,whole_year,55317,Hectare,132891.0,Tonnes,2.402353707
Tamil Nadu,Virudhunagar,Groundnut,2007,whole_year,7692,Hectare,9098.0,Tonnes,1.182787311
Tamil Nadu,Coimbatore,Horse-gram,2007,whole_year,3333,Hectare,1176.0,Tonnes,0.352835284
Tamil Nadu,Cuddalore,Horse-gram,2007,whole_year,6,Hectare,3.0,Tonnes,0.5
Tamil Nadu,Dharmapuri,Horse-gram,2007,whole_year,8095,Hectare,5640.0,Tonnes,0.696726374
Tamil Nadu,Dindigul,Horse-gram,2007,whole_year,2712,Hectare,830.0,Tonnes,0.306047198
Tamil Nadu,Erode,Horse-gram,2007,whole_year,6825,Hectare,2278.0,Tonnes,0.333772894
Tamil Nadu,Kanchipuram,Horse-gram,2007,whole_year,46,Hectare,20.0,Tonnes,0.434782609
Tamil Nadu,Kanniyakumari,Horse-gram,2007,whole_year,5,Hectare,2.0,Tonnes,0.4
Tamil Nadu,Karur,Horse-gram,2007,whole_year,1179,Hectare,519.0,Tonnes,0.440203562
Tamil Nadu,Krishnagiri,Horse-gram,2007,whole_year,15896,Hectare,6218.0,Tonnes,0.391167589
Tamil Nadu,Madurai,Horse-gram,2007,whole_year,29,Hectare,13.0,Tonnes,0.448275862
Tamil Nadu,Namakkal,Horse-gram,2007,whole_year,467,Hectare,381.0,Tonnes,0.815845824
Tamil Nadu,Perambalur,Horse-gram,2007,whole_year,3,Hectare,1.0,Tonnes,0.333333333
Tamil Nadu,Pudukkottai,Horse-gram,2007,whole_year,86,Hectare,38.0,Tonnes,0.441860465
Tamil Nadu,Ramanathapuram,Horse-gram,2007,whole_year,5,Hectare,2.0,Tonnes,0.4
Tamil Nadu,Salem,Horse-gram,2007,whole_year,1322,Hectare,812.0,Tonnes,0.614220877
Tamil Nadu,Sivaganga,Horse-gram,2007,whole_year,61,Hectare,27.0,Tonnes,0.442622951
Tamil Nadu,Theni,Horse-gram,2007,whole_year,283,Hectare,125.0,Tonnes,0.441696113
Tamil Nadu,Thiruvallur,Horse-gram,2007,whole_year,16,Hectare,7.0,Tonnes,0.4375
Tamil Nadu,Thoothukudi,Horse-gram,2007,whole_year,31,Hectare,14.0,Tonnes,0.451612903
Tamil Nadu,Tiruchirappalli,Horse-gram,2007,whole_year,691,Hectare,304.0,Tonnes,0.439942113
Tamil Nadu,Tirunelveli,Horse-gram,2007,whole_year,97,Hectare,43.0,Tonnes,0.443298969
Tamil Nadu,Tiruvannamalai,Horse-gram,2007,whole_year,2118,Hectare,828.0,Tonnes,0.390934844
Tamil Nadu,Vellore,Horse-gram,2007,whole_year,4788,Hectare,1902.0,Tonnes,0.397243108
Tamil Nadu,Villupuram,Horse-gram,2007,whole_year,264,Hectare,116.0,Tonnes,0.439393939
Tamil Nadu,Virudhunagar,Horse-gram,2007,whole_year,90,Hectare,40.0,Tonnes,0.444444444
Tamil Nadu,Coimbatore,Jowar,2007,whole_year,74291,Hectare,33475.0,Tonnes,0.450592939
Tamil Nadu,Cuddalore,Jowar,2007,whole_year,1085,Hectare,968.0,Tonnes,0.892165899
Tamil Nadu,Dharmapuri,Jowar,2007,whole_year,17170,Hectare,22624.0,Tonnes,1.317647059
Tamil Nadu,Dindigul,Jowar,2007,whole_year,35878,Hectare,45802.0,Tonnes,1.276604047
Tamil Nadu,Erode,Jowar,2007,whole_year,746,Hectare,696.0,Tonnes,0.932975871
Tamil Nadu,Kanchipuram,Jowar,2007,whole_year,16,Hectare,22.0,Tonnes,1.375
Tamil Nadu,Karur,Jowar,2007,whole_year,24871,Hectare,15498.0,Tonnes,0.623135379
Tamil Nadu,Krishnagiri,Jowar,2007,whole_year,5477,Hectare,4935.0,Tonnes,0.901040716
Tamil Nadu,Madurai,Jowar,2007,whole_year,9780,Hectare,10295.0,Tonnes,1.052658487
Tamil Nadu,Namakkal,Jowar,2007,whole_year,15738,Hectare,13051.0,Tonnes,0.829266743
Tamil Nadu,Perambalur,Jowar,2007,whole_year,10008,Hectare,9293.0,Tonnes,0.928557154
Tamil Nadu,Pudukkottai,Jowar,2007,whole_year,166,Hectare,139.0,Tonnes,0.837349398
Tamil Nadu,Ramanathapuram,Jowar,2007,whole_year,1945,Hectare,1693.0,Tonnes,0.870437018
Tamil Nadu,Salem,Jowar,2007,whole_year,11669,Hectare,8577.0,Tonnes,0.735024424
Tamil Nadu,Sivaganga,Jowar,2007,whole_year,85,Hectare,74.0,Tonnes,0.870588235
Tamil Nadu,Theni,Jowar,2007,whole_year,13005,Hectare,28738.0,Tonnes,2.209765475
Tamil Nadu,Thiruvallur,Jowar,2007,whole_year,81,Hectare,74.0,Tonnes,0.913580247
Tamil Nadu,Thiruvarur,Jowar,2007,whole_year,6,Hectare,9.0,Tonnes,1.5
Tamil Nadu,Thoothukudi,Jowar,2007,whole_year,7586,Hectare,6350.0,Tonnes,0.837068284
Tamil Nadu,Tiruchirappalli,Jowar,2007,whole_year,28704,Hectare,14667.0,Tonnes,0.51097408
Tamil Nadu,Tirunelveli,Jowar,2007,whole_year,3023,Hectare,6972.0,Tonnes,2.306318227
Tamil Nadu,Tiruvannamalai,Jowar,2007,whole_year,1039,Hectare,929.0,Tonnes,0.89412897
Tamil Nadu,Vellore,Jowar,2007,whole_year,8945,Hectare,12032.0,Tonnes,1.345108999
Tamil Nadu,Villupuram,Jowar,2007,whole_year,2934,Hectare,3081.0,Tonnes,1.050102249
Tamil Nadu,Virudhunagar,Jowar,2007,whole_year,9278,Hectare,7842.0,Tonnes,0.845225264
Tamil Nadu,Coimbatore,Maize,2007,whole_year,21203,Hectare,111874.0,Tonnes,5.276328821
Tamil Nadu,Cuddalore,Maize,2007,whole_year,12318,Hectare,25314.0,Tonnes,2.055041403
Tamil Nadu,Dharmapuri,Maize,2007,whole_year,307,Hectare,1540.0,Tonnes,5.016286645
Tamil Nadu,Dindigul,Maize,2007,whole_year,40321,Hectare,177153.0,Tonnes,4.393566628
Tamil Nadu,Erode,Maize,2007,whole_year,20473,Hectare,106435.0,Tonnes,5.198798417
Tamil Nadu,Kanchipuram,Maize,2007,whole_year,5,Hectare,27.0,Tonnes,5.4
Tamil Nadu,Karur,Maize,2007,whole_year,801,Hectare,2126.0,Tonnes,2.654182272
Tamil Nadu,Krishnagiri,Maize,2007,whole_year,94,Hectare,429.0,Tonnes,4.563829787
Tamil Nadu,Madurai,Maize,2007,whole_year,4359,Hectare,11557.0,Tonnes,2.651296169
Tamil Nadu,Nagapattinam,Maize,2007,whole_year,5,Hectare,27.0,Tonnes,5.4
Tamil Nadu,Namakkal,Maize,2007,whole_year,4377,Hectare,24088.0,Tonnes,5.503312771
Tamil Nadu,Perambalur,Maize,2007,whole_year,56337,Hectare,68180.0,Tonnes,1.210217086
Tamil Nadu,Pudukkottai,Maize,2007,whole_year,2309,Hectare,14301.0,Tonnes,6.193590299
Tamil Nadu,Ramanathapuram,Maize,2007,whole_year,3,Hectare,8.0,Tonnes,2.666666667
Tamil Nadu,Salem,Maize,2007,whole_year,12150,Hectare,43405.0,Tonnes,3.572427984
Tamil Nadu,Sivaganga,Maize,2007,whole_year,6,Hectare,15.0,Tonnes,2.5
Tamil Nadu,Thanjavur,Maize,2007,whole_year,1226,Hectare,4081.0,Tonnes,3.328711256
Tamil Nadu,Theni,Maize,2007,whole_year,8665,Hectare,47376.0,Tonnes,5.467512983
Tamil Nadu,Thiruvarur,Maize,2007,whole_year,6,Hectare,32.0,Tonnes,5.333333333
Tamil Nadu,Thoothukudi,Maize,2007,whole_year,7444,Hectare,51833.0,Tonnes,6.963057496
Tamil Nadu,Tiruchirappalli,Maize,2007,whole_year,7765,Hectare,20430.0,Tonnes,2.631036703
Tamil Nadu,Tirunelveli,Maize,2007,whole_year,5756,Hectare,14649.0,Tonnes,2.544996525
Tamil Nadu,Tiruvannamalai,Maize,2007,whole_year,319,Hectare,850.0,Tonnes,2.664576803
Tamil Nadu,Vellore,Maize,2007,whole_year,511,Hectare,1970.0,Tonnes,3.85518591
Tamil Nadu,Villupuram,Maize,2007,whole_year,3422,Hectare,12739.0,Tonnes,3.722676797
Tamil Nadu,Virudhunagar,Maize,2007,whole_year,13246,Hectare,69618.0,Tonnes,5.255775328
Tamil Nadu,Coimbatore,Moong(Green Gram),2007,whole_year,3339,Hectare,1953.0,Tonnes,0.58490566
Tamil Nadu,Cuddalore,Moong(Green Gram),2007,whole_year,4190,Hectare,681.0,Tonnes,0.162529833
Tamil Nadu,Dharmapuri,Moong(Green Gram),2007,whole_year,297,Hectare,211.0,Tonnes,0.71043771
Tamil Nadu,Dindigul,Moong(Green Gram),2007,whole_year,3111,Hectare,1301.0,Tonnes,0.418193507
Tamil Nadu,Erode,Moong(Green Gram),2007,whole_year,2568,Hectare,1217.0,Tonnes,0.473909657
Tamil Nadu,Kanchipuram,Moong(Green Gram),2007,whole_year,108,Hectare,63.0,Tonnes,0.583333333
Tamil Nadu,Kanniyakumari,Moong(Green Gram),2007,whole_year,2,Hectare,1.0,Tonnes,0.5
Tamil Nadu,Karur,Moong(Green Gram),2007,whole_year,120,Hectare,35.0,Tonnes,0.291666667
Tamil Nadu,Krishnagiri,Moong(Green Gram),2007,whole_year,564,Hectare,231.0,Tonnes,0.409574468
Tamil Nadu,Madurai,Moong(Green Gram),2007,whole_year,4190,Hectare,581.0,Tonnes,0.138663484
Tamil Nadu,Nagapattinam,Moong(Green Gram),2007,whole_year,30768,Hectare,1416.0,Tonnes,0.046021841
Tamil Nadu,Namakkal,Moong(Green Gram),2007,whole_year,2098,Hectare,1573.0,Tonnes,0.749761678
Tamil Nadu,Perambalur,Moong(Green Gram),2007,whole_year,59,Hectare,17.0,Tonnes,0.288135593
Tamil Nadu,Pudukkottai,Moong(Green Gram),2007,whole_year,127,Hectare,37.0,Tonnes,0.291338583
Tamil Nadu,Ramanathapuram,Moong(Green Gram),2007,whole_year,318,Hectare,93.0,Tonnes,0.29245283
Tamil Nadu,Salem,Moong(Green Gram),2007,whole_year,1822,Hectare,1181.0,Tonnes,0.648188804
Tamil Nadu,Sivaganga,Moong(Green Gram),2007,whole_year,52,Hectare,15.0,Tonnes,0.288461538
Tamil Nadu,Thanjavur,Moong(Green Gram),2007,whole_year,13819,Hectare,841.0,Tonnes,0.060858239
Tamil Nadu,Theni,Moong(Green Gram),2007,whole_year,253,Hectare,74.0,Tonnes,0.292490119
Tamil Nadu,Thiruvallur,Moong(Green Gram),2007,whole_year,4426,Hectare,2464.0,Tonnes,0.556710348
Tamil Nadu,Thiruvarur,Moong(Green Gram),2007,whole_year,36329,Hectare,4910.0,Tonnes,0.135153734
Tamil Nadu,Thoothukudi,Moong(Green Gram),2007,whole_year,30505,Hectare,16171.0,Tonnes,0.530109818
Tamil Nadu,Tiruchirappalli,Moong(Green Gram),2007,whole_year,455,Hectare,193.0,Tonnes,0.424175824
Tamil Nadu,Tirunelveli,Moong(Green Gram),2007,whole_year,6787,Hectare,4033.0,Tonnes,0.594224252
Tamil Nadu,Tiruvannamalai,Moong(Green Gram),2007,whole_year,674,Hectare,529.0,Tonnes,0.784866469
Tamil Nadu,Vellore,Moong(Green Gram),2007,whole_year,710,Hectare,361.0,Tonnes,0.508450704
Tamil Nadu,Villupuram,Moong(Green Gram),2007,whole_year,581,Hectare,169.0,Tonnes,0.290877797
Tamil Nadu,Virudhunagar,Moong(Green Gram),2007,whole_year,10419,Hectare,5862.0,Tonnes,0.562625972
Tamil Nadu,Coimbatore,Onion,2007,whole_year,3372,Hectare,39537.0,Tonnes,11.72508897
Tamil Nadu,Cuddalore,Onion,2007,whole_year,66,Hectare,636.0,Tonnes,9.636363636
Tamil Nadu,Dharmapuri,Onion,2007,whole_year,122,Hectare,1175.0,Tonnes,9.631147541
Tamil Nadu,Dindigul,Onion,2007,whole_year,2545,Hectare,18311.0,Tonnes,7.194891945
Tamil Nadu,Erode,Onion,2007,whole_year,3402,Hectare,31262.0,Tonnes,9.189300412
Tamil Nadu,Karur,Onion,2007,whole_year,93,Hectare,896.0,Tonnes,9.634408602
Tamil Nadu,Krishnagiri,Onion,2007,whole_year,148,Hectare,1426.0,Tonnes,9.635135135
Tamil Nadu,Madurai,Onion,2007,whole_year,931,Hectare,11684.0,Tonnes,12.54994629
Tamil Nadu,Namakkal,Onion,2007,whole_year,2061,Hectare,23596.0,Tonnes,11.44881126
Tamil Nadu,Perambalur,Onion,2007,whole_year,7633,Hectare,70717.0,Tonnes,9.264640377
Tamil Nadu,Ramanathapuram,Onion,2007,whole_year,148,Hectare,1426.0,Tonnes,9.635135135
Tamil Nadu,Salem,Onion,2007,whole_year,204,Hectare,1966.0,Tonnes,9.637254902
Tamil Nadu,Sivaganga,Onion,2007,whole_year,6,Hectare,58.0,Tonnes,9.666666667
Tamil Nadu,Thanjavur,Onion,2007,whole_year,16,Hectare,154.0,Tonnes,9.625
Tamil Nadu,Theni,Onion,2007,whole_year,558,Hectare,5376.0,Tonnes,9.634408602
Tamil Nadu,Thiruvallur,Onion,2007,whole_year,1,Hectare,10.0,Tonnes,10.0
Tamil Nadu,Thoothukudi,Onion,2007,whole_year,1029,Hectare,5966.0,Tonnes,5.797862002
Tamil Nadu,Tiruchirappalli,Onion,2007,whole_year,3996,Hectare,40818.0,Tonnes,10.21471471
Tamil Nadu,Tirunelveli,Onion,2007,whole_year,1889,Hectare,22368.0,Tonnes,11.84118581
Tamil Nadu,Tiruvannamalai,Onion,2007,whole_year,40,Hectare,385.0,Tonnes,9.625
Tamil Nadu,Vellore,Onion,2007,whole_year,44,Hectare,424.0,Tonnes,9.636363636
Tamil Nadu,Villupuram,Onion,2007,whole_year,229,Hectare,2206.0,Tonnes,9.633187773
Tamil Nadu,Virudhunagar,Onion,2007,whole_year,1276,Hectare,6811.0,Tonnes,5.337774295
Tamil Nadu,Cuddalore,Potato,2007,whole_year,2,Hectare,34.0,Tonnes,17.0
Tamil Nadu,Dharmapuri,Potato,2007,whole_year,1,Hectare,17.0,Tonnes,17.0
Tamil Nadu,Dindigul,Potato,2007,whole_year,2106,Hectare,24145.0,Tonnes,11.4648623
Tamil Nadu,Erode,Potato,2007,whole_year,138,Hectare,2314.0,Tonnes,16.76811594
Tamil Nadu,Kanchipuram,Potato,2007,whole_year,1,Hectare,17.0,Tonnes,17.0
Tamil Nadu,Krishnagiri,Potato,2007,whole_year,261,Hectare,4376.0,Tonnes,16.76628352
Tamil Nadu,Ramanathapuram,Potato,2007,whole_year,5,Hectare,84.0,Tonnes,16.8
Tamil Nadu,The Nilgiris,Potato,2007,whole_year,1540,Hectare,36982.0,Tonnes,24.01428571
Tamil Nadu,Tirunelveli,Potato,2007,whole_year,7,Hectare,116.0,Tonnes,16.57142857
Tamil Nadu,Vellore,Potato,2007,whole_year,5,Hectare,84.0,Tonnes,16.8
Tamil Nadu,Coimbatore,Ragi,2007,whole_year,82,Hectare,165.0,Tonnes,2.012195122
Tamil Nadu,Cuddalore,Ragi,2007,whole_year,181,Hectare,426.0,Tonnes,2.35359116
Tamil Nadu,Dharmapuri,Ragi,2007,whole_year,17039,Hectare,37993.0,Tonnes,2.229767005
Tamil Nadu,Dindigul,Ragi,2007,whole_year,48,Hectare,104.0,Tonnes,2.166666667
Tamil Nadu,Erode,Ragi,2007,whole_year,5907,Hectare,5540.0,Tonnes,0.937870323
Tamil Nadu,Kanchipuram,Ragi,2007,whole_year,157,Hectare,329.0,Tonnes,2.095541401
Tamil Nadu,Karur,Ragi,2007,whole_year,1,Hectare,3.0,Tonnes,3.0
Tamil Nadu,Krishnagiri,Ragi,2007,whole_year,48443,Hectare,90351.0,Tonnes,1.865099189
Tamil Nadu,Madurai,Ragi,2007,whole_year,144,Hectare,269.0,Tonnes,1.868055556
Tamil Nadu,Namakkal,Ragi,2007,whole_year,277,Hectare,660.0,Tonnes,2.38267148
Tamil Nadu,Perambalur,Ragi,2007,whole_year,59,Hectare,117.0,Tonnes,1.983050847
Tamil Nadu,Pudukkottai,Ragi,2007,whole_year,63,Hectare,112.0,Tonnes,1.777777778
Tamil Nadu,Ramanathapuram,Ragi,2007,whole_year,877,Hectare,1319.0,Tonnes,1.503990878
Tamil Nadu,Salem,Ragi,2007,whole_year,9615,Hectare,15225.0,Tonnes,1.583463339
Tamil Nadu,Sivaganga,Ragi,2007,whole_year,108,Hectare,210.0,Tonnes,1.944444444
Tamil Nadu,Thanjavur,Ragi,2007,whole_year,4,Hectare,10.0,Tonnes,2.5
Tamil Nadu,The Nilgiris,Ragi,2007,whole_year,1,Hectare,2.0,Tonnes,2.0
Tamil Nadu,Theni,Ragi,2007,whole_year,34,Hectare,73.0,Tonnes,2.147058824
Tamil Nadu,Thiruvallur,Ragi,2007,whole_year,183,Hectare,427.0,Tonnes,2.333333333
Tamil Nadu,Thoothukudi,Ragi,2007,whole_year,249,Hectare,474.0,Tonnes,1.903614458
Tamil Nadu,Tiruchirappalli,Ragi,2007,whole_year,79,Hectare,147.0,Tonnes,1.860759494
Tamil Nadu,Tirunelveli,Ragi,2007,whole_year,247,Hectare,434.0,Tonnes,1.75708502
Tamil Nadu,Tiruvannamalai,Ragi,2007,whole_year,2373,Hectare,3924.0,Tonnes,1.653603034
Tamil Nadu,Vellore,Ragi,2007,whole_year,6391,Hectare,15373.0,Tonnes,2.405413863
Tamil Nadu,Villupuram,Ragi,2007,whole_year,945,Hectare,1948.0,Tonnes,2.061375661
Tamil Nadu,Virudhunagar,Ragi,2007,whole_year,194,Hectare,309.0,Tonnes,1.592783505
Tamil Nadu,Dharmapuri,Rapeseed &Mustard,2007,whole_year,11,Hectare,3.0,Tonnes,0.272727273
Tamil Nadu,Dindigul,Rapeseed &Mustard,2007,whole_year,5,Hectare,1.0,Tonnes,0.2
Tamil Nadu,Erode,Rapeseed &Mustard,2007,whole_year,46,Hectare,11.0,Tonnes,0.239130435
Tamil Nadu,Kanchipuram,Rapeseed &Mustard,2007,whole_year,3,Hectare,1.0,Tonnes,0.333333333
Tamil Nadu,Krishnagiri,Rapeseed &Mustard,2007,whole_year,145,Hectare,36.0,Tonnes,0.248275862
Tamil Nadu,Madurai,Rapeseed &Mustard,2007,whole_year,1,Hectare,,Tonnes,0.0
Tamil Nadu,Namakkal,Rapeseed &Mustard,2007,whole_year,16,Hectare,4.0,Tonnes,0.25
Tamil Nadu,Salem,Rapeseed &Mustard,2007,whole_year,13,Hectare,3.0,Tonnes,0.230769231
Tamil Nadu,Tiruchirappalli,Rapeseed &Mustard,2007,whole_year,1,Hectare,,Tonnes,0.0
Tamil Nadu,Tiruvannamalai,Rapeseed &Mustard,2007,whole_year,8,Hectare,2.0,Tonnes,0.25
Tamil Nadu,Vellore,Rapeseed &Mustard,2007,whole_year,26,Hectare,6.0,Tonnes,0.230769231
Tamil Nadu,Coimbatore,Rice,2007,Kharif,6479,Hectare,24456.0,Tonnes,3.774656583
Tamil Nadu,Cuddalore,Rice,2007,Kharif,102798,Hectare,335119.0,Tonnes,3.259975875
Tamil Nadu,Dharmapuri,Rice,2007,Kharif,18801,Hectare,70395.0,Tonnes,3.744215733
Tamil Nadu,Dindigul,Rice,2007,Kharif,17276,Hectare,67837.0,Tonnes,3.926661264
Tamil Nadu,Erode,Rice,2007,Kharif,38360,Hectare,166860.0,Tonnes,4.349843587
Tamil Nadu,Kanchipuram,Rice,2007,Kharif,91356,Hectare,345129.0,Tonnes,3.777847104
Tamil Nadu,Kanniyakumari,Rice,2007,Kharif,20349,Hectare,90210.0,Tonnes,4.433141678
Tamil Nadu,Karur,Rice,2007,Kharif,12433,Hectare,40279.0,Tonnes,3.23968471
Tamil Nadu,Krishnagiri,Rice,2007,Kharif,14982,Hectare,47672.0,Tonnes,3.181951675
Tamil Nadu,Madurai,Rice,2007,Kharif,61864,Hectare,214880.0,Tonnes,3.473425579
Tamil Nadu,Nagapattinam,Rice,2007,Kharif,154040,Hectare,289317.0,Tonnes,1.878193976
Tamil Nadu,Namakkal,Rice,2007,Kharif,12205,Hectare,45300.0,Tonnes,3.711593609
Tamil Nadu,Perambalur,Rice,2007,Kharif,38121,Hectare,95428.0,Tonnes,2.503292149
Tamil Nadu,Pudukkottai,Rice,2007,Kharif,88665,Hectare,159552.0,Tonnes,1.799492472
Tamil Nadu,Ramanathapuram,Rice,2007,Kharif,123771,Hectare,29879.0,Tonnes,0.241405499
Tamil Nadu,Salem,Rice,2007,Kharif,21711,Hectare,72083.0,Tonnes,3.320114228
Tamil Nadu,Sivaganga,Rice,2007,Kharif,76733,Hectare,78939.0,Tonnes,1.028749039
Tamil Nadu,Thanjavur,Rice,2007,Kharif,150228,Hectare,479643.0,Tonnes,3.192766994
Tamil Nadu,The Nilgiris,Rice,2007,Kharif,1110,Hectare,4287.0,Tonnes,3.862162162
Tamil Nadu,Theni,Rice,2007,Kharif,14400,Hectare,61662.0,Tonnes,4.282083333
Tamil Nadu,Thiruvallur,Rice,2007,Kharif,78712,Hectare,286007.0,Tonnes,3.633588271
Tamil Nadu,Thiruvarur,Rice,2007,Kharif,151629,Hectare,311306.0,Tonnes,2.053076918
Tamil Nadu,Thoothukudi,Rice,2007,Kharif,18056,Hectare,64735.0,Tonnes,3.585234825
Tamil Nadu,Tiruchirappalli,Rice,2007,Kharif,61289,Hectare,227332.0,Tonnes,3.709181093
Tamil Nadu,Tirunelveli,Rice,2007,Kharif,83711,Hectare,323944.0,Tonnes,3.869790111
Tamil Nadu,Tiruvannamalai,Rice,2007,Kharif,112148,Hectare,385914.0,Tonnes,3.441113529
Tamil Nadu,Vellore,Rice,2007,Kharif,44326,Hectare,148367.0,Tonnes,3.347177729
Tamil Nadu,Villupuram,Rice,2007,Kharif,145403,Hectare,480329.0,Tonnes,3.303432529
Tamil Nadu,Virudhunagar,Rice,2007,Kharif,28214,Hectare,93093.0,Tonnes,3.299532147
Tamil Nadu,Coimbatore,Sesamum,2007,whole_year,982,Hectare,263.0,Tonnes,0.267820774
Tamil Nadu,Cuddalore,Sesamum,2007,whole_year,5161,Hectare,2361.0,Tonnes,0.457469483
Tamil Nadu,Dharmapuri,Sesamum,2007,whole_year,243,Hectare,62.0,Tonnes,0.255144033
Tamil Nadu,Dindigul,Sesamum,2007,whole_year,1308,Hectare,606.0,Tonnes,0.463302752
